#H err_H B err_B
0.0027255000 0.0000818000 1974833.6734424026 16593.5911893710
0.0027180000 0.0000815000 1972737.2624080647 16576.0463708851
0.0027120000 0.0000814000 1971689.0643982042 16567.2740524074
0.0027045000 0.0000811000 1969592.6533638660 16549.7293458479
0.0027000000 0.0000810000 1968544.4503491332 16540.9570415882
0.0026985000 0.0000810000 1967496.2373246555 16532.1846723357
0.0026940000 0.0000808000 1966448.0343099227 16523.4124056174
0.0026865000 0.0000806000 1965399.8413049348 16514.6402414737
0.0026820000 0.0000805000 1964351.6382902020 16505.8680124271
0.0026775000 0.0000803000 1963303.4352754690 16497.0958022534
0.0026715000 0.0000801000 1961207.0192362587 16479.5513549167
0.0026625000 0.0000799000 1959110.6132067929 16462.0070672116
0.0026490000 0.0000795000 1955966.0041625944 16435.6907784467
0.0026370000 0.0000791000 1952821.3901135235 16409.3746198954
0.0026310000 0.0000789000 1950724.9740743130 16391.8305543777
0.0026220000 0.0000787000 1948628.5680448473 16374.2866497146
0.0026145000 0.0000784000 1946532.1570105092 16356.7427805178
0.0026070000 0.0000782000 1944435.7459761712 16339.1989889242
0.0025995000 0.0000780000 1942339.3349418330 16321.6552751787
0.0025935000 0.0000778000 1940242.9189026225 16304.1115976564
0.0025920000 0.0000778000 1939194.7058781448 16295.3397463908
0.0025845000 0.0000775000 1938146.5128731569 16286.5680822329
0.0025770000 0.0000773000 1936050.1018388188 16269.0246035437
0.0025695000 0.0000771000 1932905.4727751305 16242.7094287684
0.0025620000 0.0000769000 1931857.2797701426 16233.9378830003
0.0025560000 0.0000767000 1929760.8637309321 16216.3945997834
0.0025545000 0.0000766000 1928712.6507064544 16207.6229461450
0.0025545000 0.0000766000 1927664.4326771044 16198.8512705770
0.0025470000 0.0000764000 1926616.2396721162 16190.0798243459
0.0025425000 0.0000763000 1925568.0366573834 16181.3083143746
0.0025380000 0.0000761000 1923471.6156133006 16163.7652289522
0.0025335000 0.0000760000 1922423.4125985678 16154.9937791908
0.0025290000 0.0000759000 1920326.9915544847 16137.4508144884
0.0025260000 0.0000758000 1919278.7835348796 16128.6793833573
0.0025200000 0.0000756000 1918230.5855250191 16119.9080562035
0.0025170000 0.0000755000 1917182.3775054140 16111.1366655736
0.0025095000 0.0000753000 1915085.9664710758 16093.5939871218
0.0025020000 0.0000751000 1912989.5554367376 16076.0513901369
0.0024900000 0.0000747000 1908796.7233583166 16040.9663578900
0.0024840000 0.0000745000 1906700.3073191061 16023.4239650394
0.0024750000 0.0000742000 1904603.9012896405 16005.8817384720
0.0024705000 0.0000741000 1902507.4802455576 15988.3394691095
0.0024645000 0.0000739000 1901459.2822356971 15979.5684702430
0.0024615000 0.0000738000 1899362.8561867417 15962.0262837409
0.0024555000 0.0000737000 1897266.4401475312 15944.4842644827
0.0024435000 0.0000733000 1894121.8260984602 15918.1714764900
0.0024360000 0.0000731000 1890977.1970347723 15891.8587523198
0.0024285000 0.0000729000 1888880.7860004341 15874.3171116925
0.0024270000 0.0000728000 1887832.5729759564 15865.5462603876
0.0024195000 0.0000726000 1885736.1619416182 15848.0047472009
0.0024135000 0.0000724000 1883639.7459024077 15830.4632774562
0.0024120000 0.0000724000 1881543.3148485799 15812.9217677066
0.0024075000 0.0000722000 1880495.1118338471 15804.1511496871
0.0024060000 0.0000722000 1879446.8988093694 15795.3804694427
0.0024045000 0.0000721000 1879446.9038142420 15795.3805113083
0.0024045000 0.0000721000 1878398.6857848917 15786.6098107357
0.0023970000 0.0000719000 1877350.4927799038 15777.8393410840
0.0023880000 0.0000716000 1874205.8687210882 15751.5276851383
0.0023775000 0.0000713000 1871061.2496671446 15725.2162665672
0.0023655000 0.0000710000 1866868.4175887236 15690.1346251356
0.0023595000 0.0000708000 1863723.7835201630 15663.8235409728
0.0023535000 0.0000706000 1861627.3674809525 15646.2829844067
0.0023520000 0.0000706000 1860579.1544564748 15637.5126974872
0.0023520000 0.0000706000 1859530.9364271248 15628.7423909004
0.0023520000 0.0000706000 1859530.9364271248 15628.7423909004
0.0023490000 0.0000705000 1859530.9464368697 15628.7424746330
0.0023460000 0.0000704000 1857434.5203879143 15611.2020119460
0.0023415000 0.0000702000 1856386.3173731815 15602.4318977841
0.0023400000 0.0000702000 1855338.1043487038 15593.6617222466
0.0023340000 0.0000700000 1854289.9063388433 15584.8916946934
0.0023280000 0.0000698000 1852193.4902996328 15567.3515394421
0.0023145000 0.0000694000 1848000.6632260843 15532.2715411466
0.0023115000 0.0000693000 1844856.0191477789 15505.9615813155
0.0023070000 0.0000692000 1842759.5981036958 15488.4217916648
0.0022980000 0.0000689000 1840663.1920742302 15470.8822190000
0.0022830000 0.0000685000 1836470.3700055541 15435.8032653749
0.0022620000 0.0000679000 1828084.6958389671 15365.6462174587
0.0022545000 0.0000676000 1822843.6307165786 15321.7986647554
0.0022530000 0.0000676000 1820747.1996627508 15304.2597667493
0.0022515000 0.0000675000 1820747.2046676234 15304.2598086093
0.0022485000 0.0000675000 1819698.9966480180 15295.4904579086
0.0022410000 0.0000672000 1816554.3675843298 15269.1825064360
0.0022395000 0.0000672000 1816554.3725892024 15269.1825483005
0.0022365000 0.0000671000 1814457.9465402470 15251.6439773384
0.0022335000 0.0000670000 1812361.5204912915 15234.1055020949
0.0022290000 0.0000669000 1811313.3174765587 15225.3363841963
0.0022275000 0.0000668000 1810265.1044520810 15216.5672066236
0.0022245000 0.0000667000 1809216.8964324759 15207.7980950100
0.0022170000 0.0000665000 1807120.4853981377 15190.2599860990
0.0022110000 0.0000663000 1805024.0693589272 15172.7219322072
0.0022050000 0.0000662000 1801879.4352903666 15146.4149500446
0.0021915000 0.0000657000 1797686.6082168180 15111.3394695498
0.0021885000 0.0000657000 1794541.9641385125 15085.0329185249
0.0021840000 0.0000655000 1792445.5430944297 15067.4954111870
0.0021825000 0.0000655000 1791397.3300699519 15058.7266737968
0.0021825000 0.0000655000 1790349.1120406019 15049.9579194062
0.0021735000 0.0000652000 1788252.7060111361 15032.4207365368
0.0021720000 0.0000652000 1787204.4929866584 15023.6520988521
0.0021660000 0.0000650000 1784059.8589180978 14997.3463780389
0.0021525000 0.0000646000 1779867.0318445493 14962.2725896565
0.0021525000 0.0000646000 1777770.5957858490 14944.7356589948
0.0021465000 0.0000644000 1775674.1797466385 14927.1989975019
0.0021405000 0.0000642000 1773577.7637074280 14909.6624381046
0.0021330000 0.0000640000 1770433.1346437398 14883.3577493729
0.0021285000 0.0000639000 1767288.4955703067 14857.0532086802
0.0021255000 0.0000638000 1765192.0695213515 14839.5169775775
0.0021210000 0.0000636000 1764143.8665066184 14830.7489846821
0.0021210000 0.0000636000 1763095.6484772684 14821.9808922456
0.0021165000 0.0000635000 1760999.2274331856 14804.4449112043
0.0021075000 0.0000632000 1759951.0394330700 14795.6771482565
0.0020895000 0.0000627000 1752613.5732860884 14734.3022884693
0.0020805000 0.0000624000 1746324.2951392222 14681.6961208586
0.0020715000 0.0000621000 1742131.4530510562 14646.6259620446
0.0020625000 0.0000619000 1736890.3929335403 14602.7888090502
0.0020550000 0.0000617000 1733745.7638698523 14576.4869026151
0.0020475000 0.0000614000 1730601.1348061641 14550.1852428747
0.0020460000 0.0000614000 1728504.7037523363 14532.6508431136
0.0020415000 0.0000612000 1726408.2827082532 14515.1166376918
0.0020400000 0.0000612000 1724311.8516544255 14497.5824596125
0.0020370000 0.0000611000 1723263.6436348204 14488.8154751154
0.0020325000 0.0000610000 1722215.4406200873 14480.0485603834
0.0020235000 0.0000607000 1718022.5985319216 14444.9809304703
0.0020130000 0.0000604000 1713829.7614486280 14409.9137930762
0.0020055000 0.0000602000 1710685.1323849398 14383.6137273007
0.0020010000 0.0000600000 1706492.2752821567 14348.5472191248
0.0019980000 0.0000599000 1704395.8492332015 14331.0141581831
0.0019920000 0.0000598000 1702299.4331939910 14313.4812963195
0.0019890000 0.0000597000 1701251.2251743856 14304.7149087835
0.0019860000 0.0000596000 1699154.7991254302 14287.1821370775
0.0019860000 0.0000596000 1698106.5810960801 14278.4157530150
0.0019740000 0.0000592000 1693913.7490176591 14243.3508437262
0.0019740000 0.0000592000 1691817.3129589590 14225.8183977533
0.0019725000 0.0000592000 1691817.3179638314 14225.8184396030
0.0019740000 0.0000592000 1690769.0949296087 14217.0522189730
0.0019650000 0.0000590000 1688672.6889001431 14199.5202011838
0.0019590000 0.0000588000 1685528.0548315826 14173.2221877894
0.0019500000 0.0000585000 1681335.2127434167 14138.1586155397
0.0019260000 0.0000578000 1672949.5485865746 14068.0330839642
0.0019110000 0.0000573000 1664563.8544004981 13997.9092528376
0.0018840000 0.0000565000 1651985.3281360003 13892.7273554395
0.0018660000 0.0000560000 1640454.9898716183 13796.3144306443
0.0018540000 0.0000556000 1632069.2856757969 13726.1983618903
0.0018390000 0.0000552000 1624731.8095190704 13664.8486496203
0.0018330000 0.0000550000 1619490.7393918096 13621.0282919523
0.0018225000 0.0000547000 1614249.6842791659 13577.2088996448
0.0018165000 0.0000545000 1610056.8321812553 13542.1539290262
0.0018135000 0.0000544000 1606912.1881029499 13515.8630179282
0.0018045000 0.0000541000 1603767.5640441340 13489.5725836261
0.0018000000 0.0000540000 1599574.7069413508 13454.5189465609
0.0017970000 0.0000539000 1597478.2808923954 13436.9923578109
0.0017925000 0.0000538000 1594333.6418189625 13410.7027373065
0.0017895000 0.0000537000 1593285.4337993572 13401.9396426104
0.0017865000 0.0000536000 1592237.2257797520 13393.1765831822
0.0017865000 0.0000536000 1591189.0077504020 13384.4134754254
0.0017835000 0.0000535000 1590140.7997307966 13375.6504867412
0.0017730000 0.0000532000 1585947.9626475032 13340.5988456355
0.0017715000 0.0000531000 1583851.5315936755 13323.0731347590
0.0017685000 0.0000531000 1581755.1055447201 13305.5476093142
0.0017640000 0.0000529000 1579658.6845006370 13288.0222698549
0.0017595000 0.0000528000 1576514.0454272041 13261.7344694767
0.0017565000 0.0000527000 1574417.6193782487 13244.2094510964
0.0017550000 0.0000526000 1573369.4063537710 13235.4469966827
0.0017580000 0.0000527000 1573369.3963440261 13235.4469130227
0.0017550000 0.0000526000 1572321.1883244209 13226.6845370573
0.0017505000 0.0000525000 1571272.9853096881 13217.9222396122
0.0017475000 0.0000524000 1570224.7772900828 13209.1599370965
0.0017505000 0.0000525000 1569176.5492509878 13200.3975040981
0.0017475000 0.0000524000 1569176.5592607327 13200.3975877567
0.0017460000 0.0000524000 1568128.3462362550 13191.6353171570
0.0017460000 0.0000524000 1567080.1282069050 13182.8730417081
0.0017445000 0.0000523000 1567080.1332117773 13182.8730835348
0.0017460000 0.0000524000 1566031.9101775549 13174.1108033153
0.0017385000 0.0000522000 1564983.7171725668 13165.3488111978
0.0017175000 0.0000515000 1556598.0430059799 13095.2531322966
0.0016935000 0.0000508000 1545067.7247610874 12998.8753965275
0.0016770000 0.0000503000 1533537.3814918331 12902.5021287284
0.0016635000 0.0000499000 1524103.4642715340 12823.6548257778
0.0016575000 0.0000497000 1518862.3941442731 12779.8521319741
0.0016500000 0.0000495000 1513621.3290218848 12736.0504968353
0.0016335000 0.0000490000 1506283.8578700307 12674.7301032788
0.0016245000 0.0000487000 1499994.5797231647 12622.1712475212
0.0016140000 0.0000484000 1493705.3065811710 12569.6139534059
0.0016095000 0.0000483000 1489512.4494783878 12534.5765414244
0.0016065000 0.0000482000 1488464.2414587825 12525.8173482418
0.0016050000 0.0000481000 1485319.5923756047 12499.5398191716
0.0015960000 0.0000479000 1481126.7502874387 12464.5039179148
0.0015885000 0.0000477000 1476933.9031944005 12429.4686762694
0.0015765000 0.0000473000 1471692.8530866294 12385.6756928311
0.0015765000 0.0000473000 1468548.1989985791 12359.4002374959
0.0015750000 0.0000473000 1467499.9859741013 12350.6418840046
0.0015750000 0.0000473000 1466451.7679447513 12341.8835337634
0.0015600000 0.0000468000 1461210.7278467249 12298.0928799680
0.0015525000 0.0000466000 1454921.4446949863 12245.5453100533
0.0015495000 0.0000465000 1451776.8006166809 12219.2721270058
0.0015450000 0.0000463000 1449680.3795725980 12201.7569738107
0.0015390000 0.0000462000 1446535.7455040375 12175.4845738668
0.0015360000 0.0000461000 1444439.3194550821 12157.9698477065
0.0015300000 0.0000459000 1440246.4673571712 12122.9409630762
0.0015255000 0.0000458000 1436053.6102543883 12087.9127990479
0.0015195000 0.0000456000 1433957.1942151776 12070.3991095183
0.0015150000 0.0000454000 1430812.5551417447 12044.1288121347
0.0015075000 0.0000452000 1426619.7080487064 12009.1024715423
0.0014985000 0.0000450000 1422426.8659605405 11974.0769570430
0.0014970000 0.0000449000 1420330.4349067127 11956.5644124497
0.0014895000 0.0000447000 1415089.3697843242 11912.7840265644
0.0014790000 0.0000444000 1409848.3146716808 11869.0049797032
0.0014700000 0.0000441000 1404607.2545541648 11825.2271604090
0.0014655000 0.0000440000 1399366.1794220314 11781.4504992480
0.0014610000 0.0000438000 1396221.5403485985 11755.1851747601
0.0014535000 0.0000436000 1392028.6932555602 11720.1655161455
0.0014520000 0.0000436000 1390980.4802310825 11711.4107225833
0.0014520000 0.0000436000 1388884.0441723822 11693.9012105413
0.0014490000 0.0000435000 1387835.8361527771 11685.1466176819
0.0014490000 0.0000435000 1386787.6181234268 11676.3919944450
0.0014475000 0.0000434000 1385739.4050989491 11667.6374663277
0.0014385000 0.0000432000 1383642.9990694835 11650.1287377364
0.0014310000 0.0000429000 1379450.1519764452 11615.1116332462
0.0014265000 0.0000428000 1375257.2948736621 11580.0953120187
0.0014205000 0.0000426000 1370016.2247464012 11536.3261519519
0.0014130000 0.0000424000 1366871.5956827132 11510.0654270997
0.0014040000 0.0000421000 1361630.5355651970 11466.2985700188
0.0014010000 0.0000420000 1357437.6734575415 11431.2859802418
0.0013950000 0.0000418000 1354293.0393889809 11405.0272386675
0.0013875000 0.0000416000 1351148.4103252927 11378.7690539182
0.0013815000 0.0000414000 1346955.5582273819 11343.7588368462
0.0013725000 0.0000412000 1341714.4981098659 11299.9974168884
0.0013650000 0.0000410000 1335425.2149581276 11247.4855641778
0.0013605000 0.0000408000 1331232.3578553444 11212.4788399051
0.0013560000 0.0000407000 1329135.9368112613 11194.9759012316
0.0013515000 0.0000405000 1325991.2977378285 11168.7218847183
0.0013440000 0.0000403000 1321798.4506447902 11133.7174249297
0.0013425000 0.0000403000 1318653.8015616122 11107.4646105866
0.0013335000 0.0000400000 1314460.9594734462 11072.4619210666
0.0013245000 0.0000397000 1309219.8993559303 11028.7099047658
0.0013245000 0.0000397000 1307123.4632972302 11011.2094399487
0.0013200000 0.0000396000 1303978.8242237971 10984.9593453396
0.0013170000 0.0000395000 1301882.3981748417 10967.4596022405
0.0013155000 0.0000395000 1300834.1851503639 10958.7098271454
0.0013110000 0.0000393000 1297689.5460769311 10932.4608895141
0.0013050000 0.0000391000 1294544.9120083703 10906.2125784120
0.0013005000 0.0000390000 1291400.2729349374 10879.9648145337
0.0012975000 0.0000389000 1288255.6288566319 10853.7176021512
0.0012975000 0.0000389000 1287207.4108272819 10844.9686360944
0.0012930000 0.0000388000 1286159.2078125488 10836.2198618957
0.0012900000 0.0000387000 1283014.5637342434 10809.9736478968
0.0012840000 0.0000385000 1278821.7116363328 10774.9796932473
0.0012675000 0.0000380000 1272532.4585138287 10722.4910093314
0.0012615000 0.0000378000 1265194.9523278677 10661.2569785317
0.0012600000 0.0000378000 1263098.5212740400 10643.7621631548
0.0012570000 0.0000377000 1261002.0952250846 10626.2676711539
0.0012540000 0.0000376000 1259953.8872054794 10617.5205729530
0.0012495000 0.0000375000 1256809.2481320463 10591.2795793483
0.0012390000 0.0000372000 1251568.1930194027 10547.5461050199
0.0012345000 0.0000370000 1247375.3359166195 10512.5605182065
0.0012270000 0.0000368000 1243182.4888235813 10477.5761840935
0.0012240000 0.0000367000 1240037.8447452758 10451.3386347845
0.0012180000 0.0000365000 1235844.9926473652 10416.3563333690
0.0012165000 0.0000365000 1233748.5615935372 10398.8655908631
0.0012135000 0.0000364000 1230603.9175152318 10372.6300646818
0.0012045000 0.0000361000 1228507.5114857662 10355.1402887517
0.0011985000 0.0000360000 1223266.4413585053 10311.4167311124
0.0011925000 0.0000358000 1218025.3712312446 10267.6951093526
0.0011895000 0.0000357000 1214880.7271529392 10241.4630591379
0.0011850000 0.0000355000 1213832.5241382062 10232.7192975899
0.0011835000 0.0000355000 1210687.8750550284 10206.4881552374
0.0011790000 0.0000354000 1208591.4540109455 10189.0012232924
0.0011460000 0.0000344000 1192868.2936778872 10057.8595613987
0.0011250000 0.0000338000 1176096.8752764994 9917.9954415420
0.0011085000 0.0000333000 1164566.5320072449 9821.8517838924
0.0011040000 0.0000331000 1157229.0208164116 9760.6749145000
0.0010980000 0.0000329000 1153036.1687185008 9725.7188019370
0.0010965000 0.0000329000 1149891.5196353230 9699.5026021904
0.0010890000 0.0000327000 1145698.6725422847 9664.5491258088
0.0010845000 0.0000325000 1141505.8154395015 9629.5970707498
0.0010770000 0.0000323000 1138361.1863758133 9603.3841415506
0.0010740000 0.0000322000 1134168.3242681576 9568.4347178241
0.0010635000 0.0000319000 1128927.2691555142 9524.7503083403
0.0010590000 0.0000318000 1124734.4120527310 9489.8044391880
0.0010545000 0.0000316000 1120541.5549499479 9454.8601594593
0.0010455000 0.0000314000 1115300.4948324319 9411.1821657384
0.0010335000 0.0000310000 1106914.7906366105 9341.3026201258
0.0010230000 0.0000307000 1098529.0814359165 9271.4296988541
0.0010170000 0.0000305000 1093288.0113086556 9227.7625598075
0.0010050000 0.0000301000 1086998.7431715345 9175.3656952510
0.0010005000 0.0000300000 1080709.4500100510 9122.9725789479
0.0009930000 0.0000298000 1075468.3848876627 9079.3148248060
0.0009870000 0.0000296000 1072323.7508191022 9053.1215725615
0.0009825000 0.0000295000 1067082.6756869690 9009.4682921228
0.0009810000 0.0000294000 1064986.2446331410 8992.0077818819
0.0009795000 0.0000294000 1062889.8135793132 8974.5477387117
0.0009765000 0.0000293000 1060793.3875303580 8957.0882070129
0.0009735000 0.0000292000 1059745.1795107527 8948.3586598708
0.0009735000 0.0000292000 1058696.9614814026 8939.6291478630
0.0009720000 0.0000292000 1057648.7484569249 8930.8997963617
0.0009690000 0.0000291000 1055552.3224079695 8913.4414512431
0.0009675000 0.0000290000 1054504.1093834918 8904.7124583275
0.0009555000 0.0000287000 1047166.6232170205 8843.6129360830
0.0009465000 0.0000284000 1041925.5630995046 8799.9741072485
0.0009420000 0.0000283000 1037732.7059967214 8765.0652094129
0.0009360000 0.0000281000 1032491.6358694605 8721.4319370507
0.0009345000 0.0000280000 1030395.2048156328 8703.9794962579
0.0009270000 0.0000278000 1025154.1396932444 8660.3507582952
0.0009210000 0.0000276000 1020961.2875953336 8625.4501182223
0.0009045000 0.0000271000 1012575.5984141295 8555.6553391401
0.0008985000 0.0000270000 1005238.0922281684 8494.5917831472
0.0008895000 0.0000267000 998948.8140813024 8442.2570956855
0.0008805000 0.0000264000 991611.3179050862 8381.2063454028
0.0008745000 0.0000262000 986370.2477778253 8337.6029719265
0.0008715000 0.0000261000 983225.6036995199 8311.4426852459
0.0008670000 0.0000260000 979032.7465967367 8276.5643891568
0.0008655000 0.0000260000 976936.3155429090 8259.1261168569
0.0008625000 0.0000259000 974839.8894939536 8241.6884889418
0.0008595000 0.0000258000 972743.4634449983 8224.2514676219
0.0008565000 0.0000257000 969598.8193666928 8198.0970398558
0.0008505000 0.0000255000 966454.1852981321 8171.9440820622
0.0008445000 0.0000253000 963309.5512295715 8145.7925243555
0.0008445000 0.0000253000 961213.1151708713 8128.3588260823
0.0008445000 0.0000253000 960164.8971415212 8119.6422138145
0.0008445000 0.0000253000 959116.6791121711 8110.9257601381
0.0008415000 0.0000252000 960164.9071512660 8119.6422970391
0.0008400000 0.0000252000 958068.4760974383 8102.2095903990
0.0008295000 0.0000249000 951779.2029554446 8049.9154842998
0.0008205000 0.0000246000 944441.7067792284 7988.9130170565
0.0008160000 0.0000245000 940248.8496764452 7954.0580977679
0.0008100000 0.0000243000 936055.9975785345 7919.2059193561
0.0008055000 0.0000242000 930814.9224464013 7875.6444636150
0.0008010000 0.0000240000 927670.2833729682 7849.5097210070
0.0008010000 0.0000240000 926622.0653436182 7840.7984488405
0.0007995000 0.0000240000 924525.6342897904 7823.3764750435
0.0007965000 0.0000239000 923477.4262701850 7814.6658161733
0.0007845000 0.0000235000 915091.7220743636 7744.9866670349
0.0007785000 0.0000234000 910898.8699764529 7710.1514586640
0.0007710000 0.0000231000 905657.8048540645 7666.6116205491
0.0007650000 0.0000229000 899368.5166974536 7614.3699561124
0.0007620000 0.0000229000 896223.8726191481 7588.2517111674
0.0007560000 0.0000227000 890982.8024918874 7544.7252255393
0.0007515000 0.0000225000 887838.1634184542 7518.6117258027
0.0007530000 0.0000226000 886789.9403842317 7509.9075413527
0.0007530000 0.0000226000 885741.7223548816 7501.2035988958
0.0007515000 0.0000225000 885741.7273597540 7501.2036404461
0.0007470000 0.0000224000 883645.3063156711 7483.7964843025
0.0007425000 0.0000223000 880500.6672422381 7457.6872086204
0.0007410000 0.0000222000 878404.2361884103 7440.2820054944
0.0007365000 0.0000221000 875259.5971149772 7414.1758108433
0.0007275000 0.0000218000 870018.5369974612 7370.6697039210
0.0007215000 0.0000216000 864777.4668702005 7327.1688144604
0.0007110000 0.0000213000 856391.7576695066 7257.5786792701
0.0007080000 0.0000212000 852198.8955618510 7222.7888541437
0.0006990000 0.0000210000 846957.8354443350 7179.3067936831
0.0006975000 0.0000209000 842764.9683318071 7144.5251123142
0.0006930000 0.0000208000 840668.5472877241 7127.1357687794
0.0006885000 0.0000207000 837523.9082142911 7101.0534521162
0.0006825000 0.0000205000 832282.8380870302 7057.5876364323
0.0006750000 0.0000203000 825993.5549352918 7005.4366456089
0.0006705000 0.0000201000 821800.6978325086 6970.6742311954
0.0006630000 0.0000199000 815511.4146807700 6918.5381687998
0.0006510000 0.0000195000 807125.7104849486 6849.0378673914
0.0006510000 0.0000195000 802932.8383675482 6814.2938608750
0.0006480000 0.0000194000 801884.6303479429 6805.6086103815
0.0006465000 0.0000194000 800836.4173234652 6796.9235877554
0.0006480000 0.0000194000 799788.1942892427 6788.2387525692
0.0006480000 0.0000194000 797691.7582305425 6770.8699803853
0.0006465000 0.0000194000 797691.7632354150 6770.8700218449
0.0006465000 0.0000194000 797691.7632354150 6770.8700218449
0.0006465000 0.0000194000 797691.7632354150 6770.8700218449
0.0006450000 0.0000193000 796643.5502109373 6762.1860869317
0.0006450000 0.0000193000 796643.5502109373 6762.1860869317
0.0006375000 0.0000191000 793498.9211472491 6736.1360166642
0.0006360000 0.0000191000 790354.2720640711 6710.0882803669
0.0006330000 0.0000190000 788257.8460151159 6692.7245812856
0.0006225000 0.0000187000 783016.7909024722 6649.3203917176
0.0006210000 0.0000186000 778823.9237899443 6614.6020407251
0.0006180000 0.0000185000 773582.8436529386 6571.2107421991
0.0006120000 0.0000184000 769389.9915550279 6536.5031813549
0.0006045000 0.0000181000 764148.9264326395 6493.1255792401
0.0006015000 0.0000180000 761004.2823543340 6467.1026881363
0.0005970000 0.0000179000 755763.2072222007 6423.7374837315
0.0005925000 0.0000178000 751570.3501194176 6389.0511024422
0.0005850000 0.0000175000 747377.5030263793 6354.3700123988
0.0005835000 0.0000175000 744232.8539432014 6328.3625506172
0.0005775000 0.0000173000 740040.0018452907 6293.6907414559
0.0005685000 0.0000171000 732702.5056690745 6233.0281999745
0.0005595000 0.0000168000 726413.2275222085 6181.0454260864
0.0005550000 0.0000167000 720123.9343607251 6129.0754710967
0.0005490000 0.0000165000 712786.4281747640 6068.4606797408
0.0005445000 0.0000163000 710690.0071306811 6051.1456395178
0.0005430000 0.0000163000 708593.5760768533 6033.8320492645
0.0005460000 0.0000164000 706497.1300084082 6016.5198809074
0.0005415000 0.0000162000 705448.9269936754 6007.8645458935
0.0005355000 0.0000161000 702304.2929251147 5981.9006900061
0.0005310000 0.0000159000 697063.2177929815 5938.6354009203
0.0005265000 0.0000158000 693918.5787195485 5912.6811272182
0.0005250000 0.0000158000 691822.1476657207 5895.3802873498
0.0005205000 0.0000156000 688677.5085922877 5869.4322016005
0.0005175000 0.0000155000 684484.6464846320 5834.8405581424
0.0005145000 0.0000154000 680291.7843769765 5800.2557527898
0.0005100000 0.0000153000 677147.1453035435 5774.3217720982
0.0005070000 0.0000152000 674002.5012252380 5748.3917187125
0.0005025000 0.0000151000 670857.8621518050 5722.4657291113
0.0004995000 0.0000150000 667713.2180734995 5696.5437756985
0.0004965000 0.0000149000 664568.5739951940 5670.6259556537
0.0004950000 0.0000148000 661423.9249120161 5644.7122846762
0.0004935000 0.0000148000 660375.7118875384 5636.0753630122
0.0004875000 0.0000146000 656182.8597896277 5601.5324402247
0.0004845000 0.0000145000 653038.2157113223 5575.6302709635
0.0004785000 0.0000144000 647797.1455840615 5532.4698428045
0.0004725000 0.0000142000 642556.0754568006 5489.3219488082
0.0004725000 0.0000142000 639411.4213687503 5463.4392535088
0.0004620000 0.0000139000 634170.3662561068 5420.3121612818
0.0004575000 0.0000137000 627881.0730946234 5368.5770501166
0.0004515000 0.0000135000 620543.5669086623 5308.2444482520
0.0004470000 0.0000134000 616350.7098058793 5273.7811324966
0.0004440000 0.0000133000 613206.0657275738 5247.9397029651
0.0004425000 0.0000133000 611109.6346737460 5230.7150017177
0.0004380000 0.0000131000 610061.4316590131 5222.1036422171
0.0004335000 0.0000130000 604820.3565268799 5179.0553530058
0.0004245000 0.0000127000 596434.6423213136 5110.2100812108
0.0004155000 0.0000125000 590145.3641744475 5058.6028218205
0.0004110000 0.0000123000 581759.6349542639 4989.8297945413
0.0004035000 0.0000121000 575470.3518025255 4938.2787422386
0.0003990000 0.0000120000 571277.4946997423 4903.9254115344
0.0003975000 0.0000119000 568132.8456165644 4878.1679079867
0.0003915000 0.0000117000 562891.7754893035 4835.2535100941
0.0003870000 0.0000116000 558698.9183865205 4800.9354781307
0.0003840000 0.0000115000 554506.0562788649 4766.6296810593
0.0003780000 0.0000113000 549264.9861516040 4723.7651664697
0.0003735000 0.0000112000 544023.9110194708 4680.9207480765
0.0003690000 0.0000111000 539831.0539166876 4646.6601109552
0.0003645000 0.0000109000 536686.4148432546 4620.9735326898
0.0003615000 0.0000108000 533541.7707649491 4595.2946571310
0.0003570000 0.0000107000 528300.6956328158 4552.5140814432
0.0003540000 0.0000106000 524107.8335251603 4518.3057712411
0.0003495000 0.0000105000 520963.1944517273 4492.6592458035
0.0003465000 0.0000104000 514673.8962853715 4441.3914563197
0.0003360000 0.0000101000 507336.4051140277 4381.6234073891
0.0003255000 0.0000098000 495806.0418252836 4287.8027500767
0.0003165000 0.0000095000 487420.3276197172 4219.6509699516
0.0003135000 0.0000094000 484275.6835414118 4194.1125018305
0.0003105000 0.0000093000 481131.0394631063 4168.5843904971
0.0003060000 0.0000092000 476938.1823603231 4134.5633643716
0.0002955000 0.0000089000 467504.2551302792 4058.0870737045
0.0002925000 0.0000088000 461214.9569639234 4007.1595939890
0.0002830000 0.0000085000 454925.6804853482 3956.2797957623
0.0002835000 0.0000085000 450732.8066996569 3922.3870511742
0.0002805000 0.0000084000 448636.3806507015 3905.4491713964
0.0002790000 0.0000084000 445491.7315675237 3880.0529833636
0.0002745000 0.0000082000 442347.0924940906 3854.6699569505
0.0002730000 0.0000082000 440250.6614402628 3837.7552942475
0.0002715000 0.0000081000 437106.0123570850 3812.3945698463
0.0002640000 0.0000079000 432913.1652640466 3778.6019171590
0.0002610000 0.0000078000 428720.3031563911 3744.8343229906
0.0002565000 0.0000077000 422431.0099949077 3694.2316536859
0.0002445000 0.0000073000 411948.8697403860 3610.0299860684
0.0002370000 0.0000071000 405659.5865886476 3559.5948360608
0.0002340000 0.0000070000 400418.5064516418 3517.6171068651
0.0002265000 0.0000068000 395177.4413292535 3475.6882665713
