['[\'[\\\'[\\\\\\\'["[\\\\\\\\\\\\\\', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'B_er', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'I\\\\\\', '\'\\\'"\\\\\\\'err_I\\\\\\\']",', '\'"\\\'l_Fe\\\']",\',', '"\'err_l_Fe\']",', "'d']", 'err_d']
0.7710 0.0231 432.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7650 0.0229 429.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7620 0.0229 427.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7560 0.0227 425.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7515 0.0225 423.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7530 0.0226 423.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7530 0.0226 422.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7515 0.0225 422.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7470 0.0224 421.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7425 0.0223 420.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7410 0.0222 419.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7365 0.0221 417.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7275 0.0218 415.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7215 0.0216 412.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7110 0.0213 408.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7080 0.0212 406.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6990 0.0210 404.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6975 0.0209 402.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6930 0.0208 401.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6885 0.0207 399.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6825 0.0205 397.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6750 0.0203 394.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6705 0.0201 392.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6630 0.0199 389.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6510 0.0195 385.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6510 0.0195 383.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6480 0.0194 382.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6465 0.0194 382.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6480 0.0194 381.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6480 0.0194 380.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6465 0.0194 380.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6465 0.0194 380.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6465 0.0194 380.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6450 0.0193 380.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6450 0.0193 380.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6375 0.0191 378.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6360 0.0191 377.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6330 0.0190 376.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6225 0.0187 373.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6210 0.0186 371.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6180 0.0185 369.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6120 0.0184 367.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6045 0.0181 364.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.6015 0.0180 363.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5970 0.0179 360.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5925 0.0178 358.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5850 0.0175 356.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5835 0.0175 355.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5775 0.0173 353.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5685 0.0171 349.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5595 0.0168 346.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5550 0.0167 343.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5490 0.0165 340.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5445 0.0163 339.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5430 0.0163 338.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5460 0.0164 337.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5415 0.0162 336.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5355 0.0161 335.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5310 0.0159 332.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5265 0.0158 331.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5250 0.0158 330.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5205 0.0156 328.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5175 0.0155 326.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5145 0.0154 324.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5100 0.0153 323.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5070 0.0152 321.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.5025 0.0151 320.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4995 0.0150 318.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4965 0.0149 317.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4950 0.0148 315.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4935 0.0148 315.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4875 0.0146 313.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4845 0.0145 311.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4785 0.0144 309.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4725 0.0142 306.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4725 0.0142 305.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4620 0.0139 302.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4575 0.0137 299.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4515 0.0135 296.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4470 0.0134 294.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4440 0.0133 292.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4425 0.0133 291.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4380 0.0131 291.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4335 0.0130 288.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4245 0.0127 284.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4155 0.0125 281.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4110 0.0123 277.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.4035 0.0121 274.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3990 0.0120 272.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3975 0.0119 271.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3915 0.0117 268.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3870 0.0116 266.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3840 0.0115 264.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3780 0.0113 262.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3735 0.0112 259.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3690 0.0111 257.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3645 0.0109 256.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3615 0.0108 254.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3570 0.0107 252.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3540 0.0106 250.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3495 0.0105 248.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3465 0.0104 245.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3360 0.0101 242.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3255 0.0098 236.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3165 0.0095 232.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3135 0.0094 231.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3105 0.0093 229.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.3060 0.0092 227.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2955 0.0089 223.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2925 0.0088 220.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2830 0.0085 217.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2835 0.0085 215.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2805 0.0084 214.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2790 0.0084 212.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2745 0.0082 211.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2730 0.0082 210.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2715 0.0081 208.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2640 0.0079 206.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2610 0.0078 204.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2565 0.0077 201.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2445 0.0073 196.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2370 0.0071 193.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2340 0.0070 191.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2265 0.0068 188.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2235 0.0067 185.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2175 0.0065 183.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2190 0.0066 182.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2130 0.0064 180.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2070 0.0062 178.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2055 0.0062 176.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2040 0.0061 175.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.2025 0.0061 174.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1890 0.0057 169.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1785 0.0054 165.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1755 0.0053 162.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1740 0.0052 160.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1725 0.0052 159.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1695 0.0051 158.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1650 0.0050 157.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1575 0.0047 154.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1455 0.0044 148.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1350 0.0040 143.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1170 0.0035 134.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1125 0.0034 131.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1095 0.0033 129.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1050 0.0031 127.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1020 0.0031 125.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.1005 0.0030 124.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0975 0.0029 122.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0900 0.0027 120.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0915 0.0027 118.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0825 0.0025 117.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0840 0.0025 114.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0825 0.0025 113.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0795 0.0024 112.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0750 0.0022 111.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0660 0.0020 107.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0630 0.0019 104.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0555 0.0017 102.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0540 0.0016 101.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0495 0.0015 99.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0510 0.0015 98.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0390 0.0012 95.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0375 0.0011 92.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0315 0.0009 90.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0300 0.0009 88.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0270 0.0008 86.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0195 0.0006 85.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0075 0.0002 78.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0090 0.0003 77.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0075 0.0002 76.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0090 0.0003 76.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0060 0.0002 75.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0060 0.0002 75.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0030 0.0001 74.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 73.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0015 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 72.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.0000 0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0015 -0.0000 71.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0060 -0.0002 70.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0105 -0.0003 68.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0105 -0.0003 67.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0120 -0.0004 67.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0090 -0.0003 67.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0165 -0.0005 66.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0255 -0.0008 62.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0345 -0.0010 57.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0375 -0.0011 55.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0390 -0.0012 54.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0405 -0.0012 53.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0465 -0.0014 50.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0495 -0.0015 48.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0525 -0.0016 47.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0555 -0.0017 46.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0570 -0.0017 45.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0600 -0.0018 44.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0645 -0.0019 42.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0645 -0.0019 41.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0645 -0.0019 40.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0675 -0.0020 39.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0720 -0.0022 38.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0735 -0.0022 36.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0750 -0.0022 36.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0765 -0.0023 35.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0810 -0.0024 33.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0810 -0.0024 32.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0810 -0.0024 32.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0825 -0.0025 32.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0840 -0.0025 31.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0870 -0.0026 30.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0900 -0.0027 29.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0900 -0.0027 28.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0930 -0.0028 27.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0930 -0.0028 26.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0945 -0.0028 25.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0975 -0.0029 24.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.0975 -0.0029 23.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1005 -0.0030 23.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1020 -0.0031 22.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1035 -0.0031 21.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1050 -0.0031 20.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1080 -0.0032 19.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1155 -0.0035 16.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1290 -0.0039 10.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1395 -0.0042 5.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1440 -0.0043 2.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1470 -0.0044 0.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-0.1500 -0.0045 -0.5000 0.5000 0.4770 0.0040 0.0020 0.0001
