MIN=0	-3	-1000	0	
MAX=320	3	1000	5	
SCALE=100	1	500	1	
DEC=1	3	0	3	
DEF="Zeit" t / s	"Strom" I_A1 / A	"Magn. Flussdichte" B_B1 / mT	"Frequenz" f / Hz	
73,201	0,0015	-62	NAN	
73,301	0	-62,5	NAN	
73,401	0	-62	NAN	
73,501	0	-62,5	NAN	
73,601	0	-62	NAN	
73,701	0	-62	NAN	
73,801	-0,0015	-62	NAN	
73,901	0	-62,5	NAN	
74,001	0	-62,5	NAN	
74,101	-0,0015	-62,5	NAN	
74,201	-0,0015	-62,5	NAN	
74,301	0	-62,5	NAN	
74,401	-0,0015	-62,5	NAN	
74,501	0	-62	NAN	
74,601	0,0015	-62	NAN	
74,701	0,0015	-62,5	NAN	
74,801	0	-62	NAN	
74,901	0	-62	NAN	
75,001	0	-62	NAN	
75,101	0	-62	NAN	
75,201	0	-62,5	NAN	
75,301	0	-62	NAN	
75,401	0,0015	-62	NAN	
75,501	0	-62	NAN	
75,601	-0,0015	-62,5	NAN	
75,701	0	-62,5	NAN	
75,801	-0,0015	-62	NAN	
75,901	0	-62,5	NAN	
76,001	0,0015	-62	NAN	
76,101	-0,0015	-62,5	NAN	
76,201	0	-62,5	NAN	
76,301	0,0015	-62	NAN	
76,401	0	-62	NAN	
76,501	0	-62,5	NAN	
76,601	0,006	-61,5	NAN	
76,701	0,018	-58	NAN	
76,801	0,0165	-57	NAN	
76,901	0,03	-52	NAN	
77,001	0,042	-45,5	NAN	
77,101	0,051	-40,5	NAN	
77,201	0,057	-37	NAN	
77,301	0,06	-34,5	NAN	
77,401	0,063	-33,5	NAN	
77,501	0,066	-31,5	NAN	
77,601	0,0765	-27,5	NAN	
77,701	0,0765	-25,5	NAN	
77,801	0,0795	-25	NAN	
77,901	0,087	-23	NAN	
78,001	0,093	-20,5	NAN	
78,101	0,0975	-17,5	NAN	
78,201	0,099	-15,5	NAN	
78,301	0,105	-13,5	NAN	
78,401	0,1065	-11,5	NAN	
78,501	0,1095	-10,5	NAN	
78,601	0,111	-9	NAN	
78,701	0,123	-5	NAN	
78,801	0,1425	3	NAN	
78,901	0,15	8	NAN	
79,001	0,156	11,5	NAN	
79,101	0,162	14,5	NAN	
79,201	0,1695	18	NAN	
79,301	0,177	22	NAN	
79,401	0,183	25	NAN	
79,501	0,195	30	NAN	
79,601	0,2085	36,5	NAN	
79,701	0,2235	43	NAN	
79,801	0,2325	48	NAN	
79,901	0,2415	52,5	NAN	
80,001	0,243	55	NAN	
80,101	0,246	57,5	NAN	
80,201	0,2505	59	NAN	
80,301	0,255	61	NAN	
80,401	0,2625	64	NAN	
80,501	0,267	66,5	NAN	
80,601	0,273	69,5	NAN	
80,701	0,279	72	NAN	
80,801	0,279	73,5	NAN	
80,901	0,2805	74,5	NAN	
81,001	0,282	75,5	NAN	
81,101	0,288	77	NAN	
81,201	0,288	78	NAN	
81,301	0,2925	80	NAN	
81,401	0,2955	82,5	NAN	
81,501	0,3015	84,5	NAN	
81,601	0,309	87,5	NAN	
81,701	0,3135	90	NAN	
81,801	0,318	92,5	NAN	
81,901	0,321	94	NAN	
82,001	0,3315	97,5	NAN	
82,101	0,3405	102	NAN	
82,201	0,348	105	NAN	
82,301	0,351	108	NAN	
82,401	0,3555	110,5	NAN	
82,501	0,3675	114,5	NAN	
82,601	0,3765	118,5	NAN	
82,701	0,387	123,5	NAN	
82,801	0,3975	128,5	NAN	
82,901	0,402	132,5	NAN	
83,001	0,408	134,5	NAN	
83,101	0,414	137,5	NAN	
83,201	0,4185	139,5	NAN	
83,301	0,4215	142,5	NAN	
83,401	0,4275	144,5	NAN	
83,501	0,429	146,5	NAN	
83,601	0,435	148	NAN	
83,701	0,438	150	NAN	
83,801	0,441	152	NAN	
83,901	0,447	154,5	NAN	
84,001	0,4485	155,5	NAN	
84,101	0,4485	156,5	NAN	
84,201	0,4515	157	NAN	
84,301	0,456	159	NAN	
84,401	0,462	161,5	NAN	
84,501	0,4695	164	NAN	
84,601	0,4725	166,5	NAN	
84,701	0,4755	168	NAN	
84,801	0,4755	169,5	NAN	
84,901	0,4815	170,5	NAN	
85,001	0,486	173	NAN	
85,101	0,4935	176	NAN	
85,201	0,5085	182	NAN	
85,301	0,5175	186,5	NAN	
85,401	0,5265	190,5	NAN	
85,501	0,534	194,5	NAN	
85,601	0,5385	197	NAN	
85,701	0,549	201	NAN	
85,801	0,558	204,5	NAN	
85,901	0,5625	208	NAN	
86,001	0,5685	210,5	NAN	
86,101	0,573	213,5	NAN	
86,201	0,5835	217,5	NAN	
86,301	0,5895	220	NAN	
86,401	0,5895	222	NAN	
86,501	0,5925	223,5	NAN	
86,601	0,5955	225	NAN	
86,701	0,6015	227	NAN	
86,801	0,6075	229,5	NAN	
86,901	0,6135	233	NAN	
87,001	0,6225	236	NAN	
87,101	0,6285	239,5	NAN	
87,201	0,639	243	NAN	
87,301	0,6465	246,5	NAN	
87,401	0,654	250,5	NAN	
87,501	0,6615	254	NAN	
87,601	0,666	256,5	NAN	
87,701	0,6705	258,5	NAN	
87,801	0,675	261	NAN	
87,901	0,684	264,5	NAN	
88,001	0,69	267,5	NAN	
88,101	0,6945	270	NAN	
88,201	0,7035	273	NAN	
88,301	0,7125	276,5	NAN	
88,401	0,7185	280	NAN	
88,501	0,7275	284	NAN	
88,601	0,7335	287	NAN	
88,701	0,7395	289,5	NAN	
88,801	0,747	292,5	NAN	
88,901	0,7545	296	NAN	
89,001	0,7575	298,5	NAN	
89,101	0,765	301,5	NAN	
89,201	0,7725	305	NAN	
89,301	0,7845	308,5	NAN	
89,401	0,792	312	NAN	
89,501	0,798	315,5	NAN	
89,601	0,8055	318,5	NAN	
89,701	0,813	321,5	NAN	
89,801	0,8175	324,5	NAN	
89,901	0,8265	328,5	NAN	
90,001	0,837	332	NAN	
90,101	0,8385	334	NAN	
90,201	0,8415	335,5	NAN	
90,301	0,8415	336,5	NAN	
90,401	0,8475	338,5	NAN	
90,501	0,8535	340,5	NAN	
90,601	0,8595	343	NAN	
90,701	0,8625	345	NAN	
90,801	0,8685	347	NAN	
90,901	0,873	349,5	NAN	
91,001	0,894	354,5	NAN	
91,101	0,9045	360	NAN	
91,201	0,909	363,5	NAN	
91,301	0,9105	365,5	NAN	
91,401	0,915	367,5	NAN	
91,501	0,921	369,5	NAN	
91,601	0,9315	373,5	NAN	
91,701	0,9375	376,5	NAN	
91,801	0,9435	379	NAN	
91,901	0,945	380,5	NAN	
92,001	0,9495	382,5	NAN	
92,101	0,9585	385	NAN	
92,201	0,9675	389	NAN	
92,301	0,972	391,5	NAN	
92,401	0,9735	393	NAN	
92,501	0,978	394	NAN	
92,601	0,9825	396	NAN	
92,701	0,9915	399	NAN	
92,801	0,999	402	NAN	
92,901	1,0035	404	NAN	
93,001	1,0095	407	NAN	
93,101	1,0185	410	NAN	
93,201	1,029	414	NAN	
93,301	1,035	417	NAN	
93,401	1,0425	420,5	NAN	
93,501	1,047	422	NAN	
93,601	1,0515	424,5	NAN	
93,701	1,0605	427,5	NAN	
93,801	1,0665	430,5	NAN	
93,901	1,0725	432,5	NAN	
94,001	1,0755	434	NAN	
94,101	1,0785	435,5	NAN	
94,201	1,083	437,5	NAN	
94,301	1,0875	439	NAN	
94,401	1,0935	442	NAN	
94,501	1,0995	444	NAN	
94,601	1,1055	446,5	NAN	
94,701	1,11	448,5	NAN	
94,801	1,1175	450,5	NAN	
94,901	1,1265	454	NAN	
95,001	1,131	456,5	NAN	
95,101	1,1385	459,5	NAN	
95,201	1,143	461,5	NAN	
95,301	1,1535	464,5	NAN	
95,401	1,1625	468	NAN	
95,501	1,17	471	NAN	
95,601	1,179	473,5	NAN	
95,701	1,179	475,5	NAN	
95,801	1,185	478	NAN	
95,901	1,191	480	NAN	
96,001	1,1985	482,5	NAN	
96,101	1,2045	485	NAN	
96,201	1,206	487	NAN	
96,301	1,2135	488,5	NAN	
96,401	1,2195	491,5	NAN	
96,501	1,224	493	NAN	
96,601	1,23	495	NAN	
96,701	1,2345	497,5	NAN	
96,801	1,2435	500,5	NAN	
96,901	1,2525	503	NAN	
97,001	1,2555	504,5	NAN	
97,101	1,26	506,5	NAN	
97,201	1,2615	507,5	NAN	
97,301	1,2645	509	NAN	
97,401	1,272	511,5	NAN	
97,501	1,284	514,5	NAN	
97,601	1,287	516,5	NAN	
97,701	1,29	518	NAN	
97,801	1,296	520	NAN	
97,901	1,3005	521,5	NAN	
98,001	1,302	523	NAN	
98,101	1,3095	524,5	NAN	
98,201	1,314	527	NAN	
98,301	1,3185	529,5	NAN	
98,401	1,32	530,5	NAN	
98,501	1,323	531	NAN	
98,601	1,3275	532,5	NAN	
98,701	1,332	534	NAN	
98,801	1,3365	535,5	NAN	
98,901	1,3395	536,5	NAN	
99,001	1,3425	538	NAN	
99,101	1,347	539,5	NAN	
99,201	1,3545	542	NAN	
99,301	1,362	544,5	NAN	
99,401	1,3725	547	NAN	
99,501	1,38	550	NAN	
99,601	1,3845	553	NAN	
99,701	1,389	554,5	NAN	
99,801	1,3965	556,5	NAN	
99,901	1,401	558,5	NAN	
100,001	1,4055	560	NAN	
100,101	1,4085	561,5	NAN	
100,201	1,413	562,5	NAN	
100,301	1,4205	564,5	NAN	
100,401	1,425	566,5	NAN	
100,501	1,428	568,5	NAN	
100,601	1,4325	570	NAN	
100,701	1,44	572	NAN	
100,801	1,4475	574,5	NAN	
100,901	1,4535	576	NAN	
101,001	1,458	578,5	NAN	
101,101	1,4655	581	NAN	
101,201	1,4715	583	NAN	
101,301	1,4865	587	NAN	
101,401	1,497	591	NAN	
101,501	1,506	594	NAN	
101,601	1,515	597,5	NAN	
101,701	1,524	600,5	NAN	
101,801	1,5315	603	NAN	
101,901	1,539	606	NAN	
102,001	1,5525	609	NAN	
102,101	1,569	614	NAN	
102,201	1,581	618,5	NAN	
102,301	1,59	622	NAN	
102,401	1,599	625,5	NAN	
102,501	1,6065	628	NAN	
102,601	1,6125	630	NAN	
102,701	1,6275	634,5	NAN	
102,801	1,632	636,5	NAN	
102,901	1,6395	639	NAN	
103,001	1,644	640,5	NAN	
103,101	1,6485	642,5	NAN	
103,201	1,653	644	NAN	
103,301	1,659	646	NAN	
103,401	1,662	647	NAN	
103,501	1,6665	648,5	NAN	
103,601	1,6725	650	NAN	
103,701	1,6755	651,5	NAN	
103,801	1,68	653	NAN	
103,901	1,6875	655	NAN	
104,001	1,6935	657	NAN	
104,101	1,704	660	NAN	
104,201	1,707	661,5	NAN	
104,301	1,722	664,5	NAN	
104,401	1,722	666,5	NAN	
104,501	1,7235	667	NAN	
104,601	1,728	667,5	NAN	
104,701	1,7355	670	NAN	
104,801	1,749	673	NAN	
104,901	1,761	676,5	NAN	
105,001	1,7835	682,5	NAN	
105,101	1,797	687,5	NAN	
105,201	1,8135	692	NAN	
105,301	1,8225	696	NAN	
105,401	1,83	699	NAN	
105,501	1,8405	701,5	NAN	
105,601	1,8525	704,5	NAN	
105,701	1,8615	707,5	NAN	
105,801	1,869	710,5	NAN	
105,901	1,8765	713	NAN	
106,001	1,881	714,5	NAN	
106,101	1,884	716	NAN	
106,201	1,8885	717,5	NAN	
106,301	1,896	719	NAN	
106,401	1,914	723	NAN	
106,501	1,9305	727,5	NAN	
106,601	1,941	731	NAN	
106,701	1,9425	733	NAN	
106,801	1,9485	734,5	NAN	
106,901	1,9515	736	NAN	
107,001	1,956	736,5	NAN	
107,101	1,956	737,5	NAN	
107,201	1,9605	738	NAN	
107,301	1,965	739,5	NAN	
107,401	1,968	740,5	NAN	
107,501	1,9695	741,5	NAN	
107,601	1,974	743	NAN	
107,701	1,986	745	NAN	
107,801	1,995	747,5	NAN	
107,901	2,007	750,5	NAN	
108,001	2,0175	753,5	NAN	
108,101	2,025	755,5	NAN	
108,201	2,025	756,5	NAN	
108,301	2,025	757,5	NAN	
108,401	2,028	758	NAN	
108,501	2,04	760	NAN	
108,601	2,0505	762,5	NAN	
108,701	2,0625	766	NAN	
108,801	2,0715	768,5	NAN	
108,901	2,0775	770,5	NAN	
109,001	2,0865	772,5	NAN	
109,101	2,0925	774,5	NAN	
109,201	2,103	777	NAN	
109,301	2,112	780	NAN	
109,401	2,1225	782,5	NAN	
109,501	2,136	785,5	NAN	
109,601	2,145	788,5	NAN	
109,701	2,151	790,5	NAN	
109,801	2,154	792	NAN	
109,901	2,166	794	NAN	
110,001	2,172	796,5	NAN	
110,101	2,1825	799	NAN	
110,201	2,184	800	NAN	
110,301	2,187	801	NAN	
110,401	2,1975	803	NAN	
110,501	2,199	804	NAN	
110,601	2,2065	805	NAN	
110,701	2,214	807	NAN	
110,801	2,223	809	NAN	
110,901	2,2305	811	NAN	
111,001	2,2365	813	NAN	
111,101	2,2455	815,5	NAN	
111,201	2,25	817	NAN	
111,301	2,256	818,5	NAN	
111,401	2,2635	820	NAN	
111,501	2,271	821,5	NAN	
111,601	2,295	826	NAN	
111,701	2,304	829,5	NAN	
111,801	2,3055	830,5	NAN	
111,901	2,3085	831,5	NAN	
112,001	2,3115	832,5	NAN	
112,101	2,3205	834	NAN	
112,201	2,334	836,5	NAN	
112,301	2,343	839	NAN	
112,401	2,364	843	NAN	
112,501	2,3745	846,5	NAN	
112,601	2,3835	849	NAN	
112,701	2,382	849,5	NAN	
112,801	2,382	850	NAN	
112,901	2,3835	850,5	NAN	
113,001	2,3865	850,5	NAN	
113,101	2,3925	851,5	NAN	
113,201	2,406	854	NAN	
113,301	2,4225	857,5	NAN	
113,401	2,4315	860	NAN	
113,501	2,4375	862	NAN	
113,601	2,4555	864,5	NAN	
113,701	2,4795	870	NAN	
113,801	2,4915	873,5	NAN	
113,901	2,5065	876,5	NAN	
114,001	2,526	880,5	NAN	
114,101	2,544	884,5	NAN	
114,201	2,5545	887,5	NAN	
114,301	2,574	891	NAN	
114,401	2,598	895,5	NAN	
114,501	2,6145	899,5	NAN	
114,601	2,6325	903,5	NAN	
114,701	2,6505	907,5	NAN	
114,801	2,6715	911	NAN	
114,901	2,688	914,5	NAN	
115,001	2,712	919	NAN	
115,101	2,7285	922,5	NAN	
115,201	2,745	926	NAN	
115,301	2,7675	930	NAN	
115,401	2,7945	934,5	NAN	
115,501	2,805	937,5	NAN	
115,601	2,814	939,5	NAN	
115,701	2,832	942	NAN	
115,801	2,85	946	NAN	
115,901	2,862	948	NAN	
116,001	2,868	949,5	NAN	
116,101	2,8755	950,5	NAN	
116,201	2,8845	952	NAN	
116,301	2,8965	954	NAN	
116,401	2,9115	956,5	NAN	
116,501	2,919	958	NAN	
116,601	2,9325	960	NAN	
116,701	2,937	961	NAN	
116,801	2,937	961,5	NAN	
116,901	2,9385	962	NAN	
117,001	2,94	962	NAN	
117,101	2,9385	962	NAN	
117,201	2,94	962	NAN	
117,301	2,9385	962	NAN	
117,401	2,9385	962	NAN	
117,501	2,9385	962	NAN	
117,601	2,9385	962	NAN	
117,701	2,9385	962	NAN	
117,801	2,9355	962	NAN	
117,901	2,937	962	NAN	
118,001	2,9385	962	NAN	
118,101	2,937	962	NAN	
118,201	2,9385	962	NAN	
118,301	2,9355	962	NAN	
118,401	2,9355	962	NAN	
118,501	2,937	962	NAN	
118,601	2,937	962	NAN	
118,701	2,937	962	NAN	
118,801	2,9355	962	NAN	
118,901	2,937	962	NAN	
119,001	2,937	961,5	NAN	
119,101	2,937	961,5	NAN	
119,201	2,9355	962	NAN	
119,301	2,9355	962	NAN	
119,401	2,9355	961,5	NAN	
119,501	2,9355	961,5	NAN	
119,601	2,937	961,5	NAN	
119,701	2,937	962	NAN	
119,801	2,937	962	NAN	
119,901	2,9355	961,5	NAN	
120,001	2,937	962	NAN	
120,101	2,934	961,5	NAN	
120,201	2,9355	962	NAN	
120,301	2,9385	962	NAN	
120,401	2,937	961,5	NAN	
120,501	2,937	961,5	NAN	
120,601	2,937	962	NAN	
120,701	2,937	961,5	NAN	
120,801	2,937	962	NAN	
120,901	2,937	962	NAN	
121,001	2,934	961,5	NAN	
121,101	2,934	961,5	NAN	
121,201	2,9355	961,5	NAN	
121,301	2,9355	961,5	NAN	
121,401	2,934	962	NAN	
121,501	2,934	961,5	NAN	
121,601	2,9355	961,5	NAN	
121,701	2,937	962	NAN	
121,801	2,937	962	NAN	
121,901	2,9355	962	NAN	
122,001	2,9355	962	NAN	
122,101	2,9355	961,5	NAN	
122,201	2,937	962	NAN	
122,301	2,9355	962	NAN	
122,401	2,9355	961,5	NAN	
122,501	2,9355	962	NAN	
122,601	2,934	962	NAN	
122,701	2,934	962	NAN	
122,801	2,9355	962	NAN	
122,901	2,934	961,5	NAN	
123,001	2,934	962	NAN	
123,101	2,9355	961,5	NAN	
123,201	2,937	961,5	NAN	
123,301	2,9355	962	NAN	
123,401	2,934	962	NAN	
123,501	2,934	961,5	NAN	
123,601	2,934	961,5	NAN	
123,701	2,9355	962	NAN	
123,801	2,9355	961,5	NAN	
123,901	2,9355	962	NAN	
124,001	2,934	962	NAN	
124,101	2,934	961,5	NAN	
124,201	2,934	961,5	NAN	
124,301	2,9355	962	NAN	
124,401	2,934	961,5	NAN	
124,501	2,934	961,5	NAN	
124,601	2,9355	961,5	NAN	
124,701	2,934	961,5	NAN	
124,801	2,931	961,5	NAN	
124,901	2,931	961,5	NAN	
125,001	2,9295	961	NAN	
125,101	2,9295	961,5	NAN	
125,201	2,925	961	NAN	
125,301	2,9235	961	NAN	
125,401	2,922	960,5	NAN	
125,501	2,9205	960,5	NAN	
125,601	2,919	960,5	NAN	
125,701	2,9175	960,5	NAN	
125,801	2,9175	960	NAN	
125,901	2,916	960	NAN	
126,001	2,913	960,5	NAN	
126,101	2,91	959,5	NAN	
126,201	2,904	959,5	NAN	
126,301	2,9025	959,5	NAN	
126,401	2,901	959	NAN	
126,501	2,8995	959	NAN	
126,601	2,8995	959	NAN	
126,701	2,898	959	NAN	
126,801	2,8965	959	NAN	
126,901	2,898	959	NAN	
127,001	2,8965	958,5	NAN	
127,101	2,8935	958,5	NAN	
127,201	2,8935	958,5	NAN	
127,301	2,8935	958,5	NAN	
127,401	2,8935	958,5	NAN	
127,501	2,8905	958,5	NAN	
127,601	2,8905	958,5	NAN	
127,701	2,889	958,5	NAN	
127,801	2,8905	958	NAN	
127,901	2,8875	958	NAN	
128,001	2,886	958	NAN	
128,101	2,8845	957,5	NAN	
128,201	2,8785	957	NAN	
128,301	2,871	957	NAN	
128,401	2,871	956,5	NAN	
128,501	2,868	956,5	NAN	
128,601	2,865	956,5	NAN	
128,701	2,865	956	NAN	
128,801	2,865	956	NAN	
128,901	2,862	956	NAN	
129,001	2,862	955,5	NAN	
129,101	2,859	956	NAN	
129,201	2,856	955,5	NAN	
129,301	2,8545	955	NAN	
129,401	2,8515	955	NAN	
129,501	2,85	954,5	NAN	
129,601	2,8485	954,5	NAN	
129,701	2,8425	954	NAN	
129,801	2,841	954	NAN	
129,901	2,838	953,5	NAN	
130,001	2,832	953,5	NAN	
130,101	2,829	952,5	NAN	
130,201	2,823	952	NAN	
130,301	2,8215	952	NAN	
130,401	2,8185	951,5	NAN	
130,501	2,817	951,5	NAN	
130,601	2,8155	951,5	NAN	
130,701	2,8155	951,5	NAN	
130,801	2,8095	951	NAN	
130,901	2,808	950,5	NAN	
131,001	2,8005	949,5	NAN	
131,101	2,79	948,5	NAN	
131,201	2,7795	948	NAN	
131,301	2,775	947	NAN	
131,401	2,7705	946,5	NAN	
131,501	2,766	946	NAN	
131,601	2,763	945,5	NAN	
131,701	2,757	945,5	NAN	
131,801	2,754	945	NAN	
131,901	2,7465	944	NAN	
132,001	2,7375	943	NAN	
132,101	2,733	942,5	NAN	
132,201	2,7255	942	NAN	
132,301	2,718	941	NAN	
132,401	2,712	940,5	NAN	
132,501	2,7045	939,5	NAN	
132,601	2,7	939	NAN	
132,701	2,6985	938,5	NAN	
132,801	2,694	938	NAN	
132,901	2,6865	937,5	NAN	
133,001	2,682	937	NAN	
133,101	2,6775	936,5	NAN	
133,201	2,6715	935,5	NAN	
133,301	2,6625	934,5	NAN	
133,401	2,649	933	NAN	
133,501	2,637	931,5	NAN	
133,601	2,631	930,5	NAN	
133,701	2,622	929,5	NAN	
133,801	2,6145	928,5	NAN	
133,901	2,607	927,5	NAN	
134,001	2,5995	926,5	NAN	
134,101	2,5935	925,5	NAN	
134,201	2,592	925	NAN	
134,301	2,5845	924,5	NAN	
134,401	2,577	923,5	NAN	
134,501	2,5695	922	NAN	
134,601	2,562	921,5	NAN	
134,701	2,556	920,5	NAN	
134,801	2,5545	920	NAN	
134,901	2,5545	919,5	NAN	
135,001	2,547	919	NAN	
135,101	2,5425	918,5	NAN	
135,201	2,538	917,5	NAN	
135,301	2,5335	917	NAN	
135,401	2,529	916	NAN	
135,501	2,526	915,5	NAN	
135,601	2,52	915	NAN	
135,701	2,517	914,5	NAN	
135,801	2,5095	913,5	NAN	
135,901	2,502	912,5	NAN	
136,001	2,49	910,5	NAN	
136,101	2,484	909,5	NAN	
136,201	2,475	908,5	NAN	
136,301	2,4705	907,5	NAN	
136,401	2,4645	907	NAN	
136,501	2,4615	906	NAN	
136,601	2,4555	905	NAN	
136,701	2,4435	903,5	NAN	
136,801	2,436	902	NAN	
136,901	2,4285	901	NAN	
137,001	2,427	900,5	NAN	
137,101	2,4195	899,5	NAN	
137,201	2,4135	898,5	NAN	
137,301	2,412	897,5	NAN	
137,401	2,4075	897	NAN	
137,501	2,406	896,5	NAN	
137,601	2,4045	896,5	NAN	
137,701	2,4045	896	NAN	
137,801	2,397	895,5	NAN	
137,901	2,388	894	NAN	
138,001	2,3775	892,5	NAN	
138,101	2,3655	890,5	NAN	
138,201	2,3595	889	NAN	
138,301	2,3535	888	NAN	
138,401	2,352	887,5	NAN	
138,501	2,352	887	NAN	
138,601	2,352	887	NAN	
138,701	2,349	887	NAN	
138,801	2,346	886	NAN	
138,901	2,3415	885,5	NAN	
139,001	2,34	885	NAN	
139,101	2,334	884,5	NAN	
139,201	2,328	883,5	NAN	
139,301	2,3145	881,5	NAN	
139,401	2,3115	880	NAN	
139,501	2,307	879	NAN	
139,601	2,298	878	NAN	
139,701	2,283	876	NAN	
139,801	2,262	872	NAN	
139,901	2,2545	869,5	NAN	
140,001	2,253	868,5	NAN	
140,101	2,2515	868,5	NAN	
140,201	2,2485	868	NAN	
140,301	2,241	866,5	NAN	
140,401	2,2395	866,5	NAN	
140,501	2,2365	865,5	NAN	
140,601	2,2335	864,5	NAN	
140,701	2,229	864	NAN	
140,801	2,2275	863,5	NAN	
140,901	2,2245	863	NAN	
141,001	2,217	862	NAN	
141,101	2,211	861	NAN	
141,201	2,205	859,5	NAN	
141,301	2,1915	857,5	NAN	
141,401	2,1885	856	NAN	
141,501	2,184	855	NAN	
141,601	2,1825	854,5	NAN	
141,701	2,1825	854	NAN	
141,801	2,1735	853	NAN	
141,901	2,172	852,5	NAN	
142,001	2,166	851	NAN	
142,101	2,1525	849	NAN	
142,201	2,1525	848	NAN	
142,301	2,1465	847	NAN	
142,401	2,1405	846	NAN	
142,501	2,133	844,5	NAN	
142,601	2,1285	843	NAN	
142,701	2,1255	842	NAN	
142,801	2,121	841,5	NAN	
142,901	2,121	841	NAN	
143,001	2,1165	840	NAN	
143,101	2,1075	839,5	NAN	
143,201	2,0895	836	NAN	
143,301	2,0805	833	NAN	
143,401	2,0715	831	NAN	
143,501	2,0625	828,5	NAN	
143,601	2,055	827	NAN	
143,701	2,0475	825,5	NAN	
143,801	2,046	824,5	NAN	
143,901	2,0415	823,5	NAN	
144,001	2,04	822,5	NAN	
144,101	2,037	822	NAN	
144,201	2,0325	821,5	NAN	
144,301	2,0235	819,5	NAN	
144,401	2,013	817,5	NAN	
144,501	2,0055	816	NAN	
144,601	2,001	814	NAN	
144,701	1,998	813	NAN	
144,801	1,992	812	NAN	
144,901	1,989	811,5	NAN	
145,001	1,986	810,5	NAN	
145,101	1,986	810	NAN	
145,201	1,974	808	NAN	
145,301	1,974	807	NAN	
145,401	1,9725	807	NAN	
145,501	1,974	806,5	NAN	
145,601	1,965	805,5	NAN	
145,701	1,959	804	NAN	
145,801	1,95	802	NAN	
145,901	1,926	798	NAN	
146,001	1,911	794	NAN	
146,101	1,884	788	NAN	
146,201	1,866	782,5	NAN	
146,301	1,854	778,5	NAN	
146,401	1,839	775	NAN	
146,501	1,833	772,5	NAN	
146,601	1,8225	770	NAN	
146,701	1,8165	768	NAN	
146,801	1,8135	766,5	NAN	
146,901	1,8045	765	NAN	
147,001	1,8	763	NAN	
147,101	1,797	762	NAN	
147,201	1,7925	760,5	NAN	
147,301	1,7895	760	NAN	
147,401	1,7865	759,5	NAN	
147,501	1,7865	759	NAN	
147,601	1,7835	758,5	NAN	
147,701	1,773	756,5	NAN	
147,801	1,7715	755,5	NAN	
147,901	1,7685	754,5	NAN	
148,001	1,764	753,5	NAN	
148,101	1,7595	752	NAN	
148,201	1,7565	751	NAN	
148,301	1,755	750,5	NAN	
148,401	1,758	750,5	NAN	
148,501	1,755	750	NAN	
148,601	1,7505	749,5	NAN	
148,701	1,7475	749	NAN	
148,801	1,7505	748,5	NAN	
148,901	1,7475	748,5	NAN	
149,001	1,746	748	NAN	
149,101	1,746	747,5	NAN	
149,201	1,7445	747,5	NAN	
149,301	1,746	747	NAN	
149,401	1,7385	746,5	NAN	
149,501	1,7175	742,5	NAN	
149,601	1,6935	737	NAN	
149,701	1,677	731,5	NAN	
149,801	1,6635	727	NAN	
149,901	1,6575	724,5	NAN	
150,001	1,65	722	NAN	
150,101	1,6335	718,5	NAN	
150,201	1,6245	715,5	NAN	
150,301	1,614	712,5	NAN	
150,401	1,6095	710,5	NAN	
150,501	1,6065	710	NAN	
150,601	1,605	708,5	NAN	
150,701	1,596	706,5	NAN	
150,801	1,5885	704,5	NAN	
150,901	1,5765	702	NAN	
151,001	1,5765	700,5	NAN	
151,101	1,575	700	NAN	
151,201	1,575	699,5	NAN	
151,301	1,56	697	NAN	
151,401	1,5525	694	NAN	
151,501	1,5495	692,5	NAN	
151,601	1,545	691,5	NAN	
151,701	1,539	690	NAN	
151,801	1,536	689	NAN	
151,901	1,53	687	NAN	
152,001	1,5255	685	NAN	
152,101	1,5195	684	NAN	
152,201	1,515	682,5	NAN	
152,301	1,5075	680,5	NAN	
152,401	1,4985	678,5	NAN	
152,501	1,497	677,5	NAN	
152,601	1,4895	675	NAN	
152,701	1,479	672,5	NAN	
152,801	1,47	670	NAN	
152,901	1,4655	667,5	NAN	
153,001	1,461	666	NAN	
153,101	1,4535	664	NAN	
153,201	1,452	663,5	NAN	
153,301	1,452	662,5	NAN	
153,401	1,449	662	NAN	
153,501	1,449	661,5	NAN	
153,601	1,4475	661	NAN	
153,701	1,4385	660	NAN	
153,801	1,431	658	NAN	
153,901	1,4265	656	NAN	
154,001	1,4205	653,5	NAN	
154,101	1,413	652	NAN	
154,201	1,404	649,5	NAN	
154,301	1,401	647,5	NAN	
154,401	1,395	646	NAN	
154,501	1,3875	644,5	NAN	
154,601	1,3815	642,5	NAN	
154,701	1,3725	640	NAN	
154,801	1,365	637	NAN	
154,901	1,3605	635	NAN	
155,001	1,356	634	NAN	
155,101	1,3515	632,5	NAN	
155,201	1,344	630,5	NAN	
155,301	1,3425	629	NAN	
155,401	1,3335	627	NAN	
155,501	1,3245	624,5	NAN	
155,601	1,3245	623,5	NAN	
155,701	1,32	622	NAN	
155,801	1,317	621	NAN	
155,901	1,3155	620,5	NAN	
156,001	1,311	619	NAN	
156,101	1,305	617,5	NAN	
156,201	1,3005	616	NAN	
156,301	1,2975	614,5	NAN	
156,401	1,2975	614	NAN	
156,501	1,293	613,5	NAN	
156,601	1,29	612	NAN	
156,701	1,284	610	NAN	
156,801	1,2675	607	NAN	
156,901	1,2615	603,5	NAN	
