#H err_H B err_B
-2257193771.5234212875 90155769.2417972535 676.5000000000 20.2950000000
-2277213214.0507040024 90955376.9258599430 682.5000000000 20.4750000000
-2293896093.8297286034 91621716.6819564402 687.5000000000 20.6250000000
-2308910676.5113539696 92221422.4463875592 692.0000000000 20.7600000000
-2322256984.1081585884 92754494.2579084784 696.0000000000 20.8800000000
-2332266713.2334351540 93154298.1137809604 699.0000000000 20.9700000000
-2340608145.2613120079 93487467.9779880792 701.5000000000 21.0450000000
-2350617864.9526262283 93887271.8172512054 704.5000000000 21.1350000000
-2360627590.9332485199 94287075.6675872207 707.5000000000 21.2250000000
-2370637320.0585250854 94686879.5234597027 710.5000000000 21.3150000000
-2378978758.3757104874 95020049.3987397105 713.0000000000 21.3900000000
-2383983621.3660216331 95219951.3239077181 714.5000000000 21.4350000000
-2388988487.5009870529 95419853.2546121776 716.0000000000 21.4800000000
-2393993350.4912981987 95619755.1797801852 717.5000000000 21.5250000000
-2398998207.1923007965 95819657.0938752890 719.0000000000 21.5700000000
-2412344495.9211812019 96352728.8721775264 723.0000000000 21.6900000000
-2427359078.6028065681 96952434.6366086453 727.5000000000 21.8250000000
-2439037092.2468657494 97418872.4620006680 731.0000000000 21.9300000000
-2445710252.3345766068 97685408.3788340241 733.0000000000 21.9900000000
-2450715112.1802334785 97885310.2984655946 734.5000000000 22.0350000000
-2455719978.3151988983 98085212.2291700542 736.0000000000 22.0800000000
-2457388259.6893277168 98151846.1931531578 736.5000000000 22.0950000000
-2460724841.3055100441 98285114.1543380618 737.5000000000 22.1250000000
-2462393122.6796388626 98351748.1183211654 738.0000000000 22.1400000000
-2467397985.6699500084 98551650.0434891880 739.5000000000 22.1850000000
-2470734560.9968242645 98684917.9936011732 740.5000000000 22.2150000000
-2474071139.4683523178 98818185.9492496550 741.5000000000 22.2450000000
-2479076002.4586634636 99018087.8744176626 743.0000000000 22.2900000000
-2485749140.5337953568 99284623.7524958700 745.0000000000 22.3500000000
-2494090575.7063264847 99617793.6222394407 747.5000000000 22.4250000000
-2504100295.3976407051 100017597.4615025669 750.5000000000 22.5150000000
-2514110018.2336091995 100417401.3063021302 753.5000000000 22.6050000000
-2520783165.7427029610 100683937.2009896785 755.5000000000 22.6650000000
-2524119747.3588852882 100817205.1621745974 756.5000000000 22.6950000000
-2527456328.9750676155 100950473.1233595014 757.5000000000 22.7250000000
-2529124613.4938507080 101017107.0928790569 758.0000000000 22.7400000000
-2535797751.5689826012 101283642.9709572643 760.0000000000 22.8000000000
-2544139183.5968594551 101616812.8351643831 762.5000000000 22.8750000000
-2555817194.0962648392 102083250.6550199538 766.0000000000 22.9800000000
-2564158629.2687959671 102416420.5247635245 768.5000000000 23.0550000000
-2570831779.9225444794 102682956.4249875247 770.5000000000 23.1150000000
-2577504924.2869844437 102949492.3141386509 772.5000000000 23.1750000000
-2584178074.9407329559 103216028.2143626511 774.5000000000 23.2350000000
-2592519506.9686098099 103549198.0785697848 777.0000000000 23.3100000000
-2602529232.9492321014 103949001.9289058000 780.0000000000 23.4000000000
-2610870664.9771094322 104282171.7931129187 782.5000000000 23.4750000000
-2620880381.5237693787 104681975.6268395931 785.5000000000 23.5650000000
-2630890107.5043916702 105081779.4771756083 788.5000000000 23.6550000000
-2637563258.1581401825 105348315.3773996383 790.5000000000 23.7150000000
-2642568124.2931051254 105548217.3081040829 792.0000000000 23.7600000000
-2649241262.3682370186 105814753.1861823052 794.0000000000 23.8200000000
-2657582703.8300766945 106147923.0669987649 796.5000000000 23.8950000000
-2665924135.8579535484 106481092.9312058836 799.0000000000 23.9700000000
-2669260714.3294816017 106614360.8868543357 800.0000000000 24.0000000000
-2672597289.6563558578 106747628.8369663358 801.0000000000 24.0300000000
-2679270430.8761420250 107014164.7205810100 803.0000000000 24.0900000000
-2682607009.3476700783 107147432.6762294620 804.0000000000 24.1200000000
-2685943575.2405819893 107280700.6097321063 805.0000000000 24.1500000000
-2692616722.7496762276 107547236.5044196844 807.0000000000 24.2100000000
-2699289867.1141161919 107813772.3935708106 809.0000000000 24.2700000000
-2705963014.6232104301 108080308.2882583588 811.0000000000 24.3300000000
-2712636165.2769584656 108346844.1884823740 813.0000000000 24.3900000000
-2720977600.4494895935 108680014.0582259446 815.5000000000 24.4650000000
-2725982463.4398007393 108879915.9833939672 817.0000000000 24.5100000000
-2730987323.2854580879 109079817.9030255228 818.5000000000 24.5550000000
-2735992179.9864611626 109279719.8171206415 820.0000000000 24.6000000000
-2740997036.6874637604 109479621.7312157452 821.5000000000 24.6450000000
-2756011603.6458187103 110079327.4679646194 826.0000000000 24.7800000000
-2767689620.4345321655 110545765.2988930941 829.5000000000 24.8850000000
-2771026198.9060606956 110679033.2545415610 830.5000000000 24.9150000000
-2774362774.2329349518 110812301.2046535611 831.5000000000 24.9450000000
-2777699349.5598087311 110945569.1547655612 832.5000000000 24.9750000000
-2782704203.1161575317 111145471.0633242130 834.0000000000 25.0200000000
-2791045628.8547267914 111478640.9164584428 836.5000000000 25.0950000000
-2799387064.0272579193 111811810.7862020135 839.0000000000 25.1700000000
-2812733346.4668297768 112344882.5534313321 843.0000000000 25.2900000000
-2824411360.1108894348 112811320.3788233548 846.5000000000 25.3950000000
-2832752795.2834205627 113144490.2485669255 849.0000000000 25.4700000000
-2834421089.2361655235 113211124.2346958220 849.5000000000 25.4850000000
-2836089380.0442566872 113277758.2152882814 850.0000000000 25.5000000000
-2837757667.7076940536 113344392.1903442889 850.5000000000 25.5150000000
-2837757661.4183855057 113344392.1792713851 850.5000000000 25.5150000000
-2841094230.4559516907 113477660.1183104962 851.5000000000 25.5450000000
-2849435656.1945204735 113810829.9714446962 854.0000000000 25.6200000000
-2861113657.2599635124 114277267.7746909410 857.5000000000 25.7250000000
-2869455092.4324946404 114610437.6444345117 860.0000000000 25.8000000000
-2876128243.0862431526 114876973.5446585119 862.0000000000 25.8600000000
-2884469659.3908495903 115210143.3811834008 864.5000000000 25.9350000000
-2902820807.9653868675 115943117.0791171789 870.0000000000 26.1000000000
-2914498818.4647922516 116409554.8989727497 873.5000000000 26.2050000000
-2924508531.8667984009 116809358.7271629721 876.5000000000 26.2950000000
-2937854817.4510240555 117342430.4999287426 880.5000000000 26.4150000000
-2951201106.1799044609 117875502.2782309949 884.5000000000 26.5350000000
-2961210829.0158724785 118275306.1230305731 887.5000000000 26.6250000000
-2972888823.7920074463 118741743.9152038842 891.0000000000 26.7300000000
-2987903390.7503623962 119341449.6519527584 895.5000000000 26.8650000000
-3001249682.6238965988 119874521.4357914329 899.5000000000 26.9850000000
-3014595971.3527765274 120407593.2140936702 903.5000000000 27.1050000000
-3027942260.0816569328 120940664.9923959076 907.5000000000 27.2250000000
-3039620251.7131376266 121407102.7790327817 911.0000000000 27.3300000000
-3051298252.7785806656 121873540.5822790116 914.5000000000 27.4350000000
-3066312819.7369356155 122473246.3190279007 919.0000000000 27.5700000000
-3077990820.8023786545 122939684.1222741157 922.5000000000 27.6750000000
-3089668821.8678216934 123406121.9255203605 926.0000000000 27.7800000000
-3103015101.1627397537 123939193.6872132123 930.0000000000 27.9000000000
-3118029661.8317861557 124538899.4128892124 934.5000000000 28.0350000000
-3128039384.6677546501 124938703.2576887906 937.5000000000 28.1250000000
-3134712529.0321946144 125205239.1468398869 939.5000000000 28.1850000000
-3143053945.3368015289 125538408.9833647907 942.0000000000 28.2600000000
-3156400234.0656814575 126071480.7616669983 946.0000000000 28.3800000000
-3163073372.1408133507 126338016.6397452205 948.0000000000 28.4400000000
-3168078231.9864702225 126537918.5593767911 949.5000000000 28.4850000000
-3171414797.8793821335 126671186.4928794354 950.5000000000 28.5150000000
-3176419651.4357309341 126871088.4014381170 952.0000000000 28.5600000000
-3183092789.5108628273 127137624.2795163393 954.0000000000 28.6200000000
-3191434212.1047778130 127470794.1271140873 956.5000000000 28.6950000000
-3196439068.8057808876 127670696.0412091911 958.0000000000 28.7400000000
-3203112203.7362585068 127937231.9137509912 960.0000000000 28.8000000000
-3206448775.9184784889 128070499.8583265245 961.0000000000 28.8300000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785351.2453527451 128203767.8084385395 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785351.2453527451 128203767.8084385395 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785354.3900070190 128203767.8139749914 962.0000000000 28.8600000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3209785363.8239693642 128203767.8305843323 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3209785357.5346608162 128203767.8195114285 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785363.8239693642 128203767.8305843323 962.0000000000 28.8600000000
-3209785363.8239693642 128203767.8305843323 962.0000000000 28.8600000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3209785363.8239693642 128203767.8305843323 962.0000000000 28.8600000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3208117066.7265696526 128137133.8389189839 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785363.8239693642 128203767.8305843323 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3209785363.8239693642 128203767.8305843323 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3209785360.6793150902 128203767.8250478804 962.0000000000 28.8600000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117069.8712239265 128137133.8444554359 961.5000000000 28.8450000000
-3208117073.0158782005 128137133.8499918878 961.5000000000 28.8450000000
-3208117079.3051862717 128137133.8610647768 961.5000000000 28.8450000000
-3208117079.3051862717 128137133.8610647768 961.5000000000 28.8450000000
-3206448791.6417489052 128070499.8860087693 961.0000000000 28.8300000000
-3208117082.4498400688 128137133.8666012287 961.5000000000 28.8450000000
-3206448801.0757112503 128070499.9026181102 961.0000000000 28.8300000000
-3206448804.2203655243 128070499.9081545621 961.0000000000 28.8300000000
-3204780516.5569286346 128003865.9330985695 960.5000000000 28.8150000000
-3204780519.7015824318 128003865.9386350214 960.5000000000 28.8150000000
-3204780522.8462367058 128003865.9441714734 960.5000000000 28.8150000000
-3204780525.9908905029 128003865.9497079253 960.5000000000 28.8150000000
-3203112235.1827993393 127937231.9691154808 960.0000000000 28.8000000000
-3203112238.3274536133 127937231.9746519327 960.0000000000 28.8000000000
-3204780535.4248528481 128003865.9663172662 960.5000000000 28.8150000000
-3201443960.0979785919 127870598.0162052512 959.5000000000 28.7850000000
-3201443972.6765952110 127870598.0383510590 959.5000000000 28.7850000000
-3201443975.8212494850 127870598.0438874960 959.5000000000 28.7850000000
-3199775688.1578121185 127803964.0688314885 959.0000000000 28.7700000000
-3199775691.3024663925 127803964.0743679404 959.0000000000 28.7700000000
